geneID	SRR7652568	SRR7652563	healthy.AVG
Solyc02g089060.3.1	3.36	3.61	3.71
Solyc01g111810.3.1	3.52	3.74	3.14
Solyc07g062210.3.1	2.77	2.82	2.98
Solyc05g046170.1.1	2.52	2.7	3.4
Solyc08g007540.3.1	1.24	0.56	1.48
Solyc09g055570.3.1	6.92	6.65	6.45
Solyc11g064920.2.1	4.8	5.08	4.67
Solyc09g061680.3.1	3.66	3.88	3.48
Solyc07g041330.2.1	2.35	1.99	1.79
Solyc01g067730.3.1	5.85	6.27	6.46
Solyc07g006960.3.1	4.37	4.51	4.43
Solyc07g054600.3.1	1.87	2.18	1.91
Solyc02g089600.3.1	3.86	3.78	3.51
Solyc04g077030.3.1	6.13	5.95	6.38
Solyc05g052210.3.1	3.38	3.28	3.3
Solyc01g008240.3.1	6.89	6.56	7.73
Solyc01g103660.3.1	-0.26	0.24	-0.27
Solyc09g048970.2.1	0.47	0.97	0.47
Solyc04g078550.3.1	5.09	4.83	5.05
Solyc08g066180.3.1	5.82	5.69	6.53
Solyc07g044980.3.1	7.06	6.95	7.07
Solyc03g115820.3.1	9.41	9.1	9.66
Solyc04g082790.3.1	7.76	7.65	7.7
Solyc11g018750.2.1	0.5	0.48	0.63
Solyc10g008630.3.1	5.24	5.28	4.98
Solyc03g033600.3.1	4.25	4.03	4.18
Solyc10g079420.1.1	6.92	7.1	6.8
Solyc05g041750.1.1	0.16	-0.8	0.38
Solyc11g069470.2.1	5.57	5.7	5.41
Solyc09g066140.3.1	3.12	3.09	3.13
Solyc02g086520.3.1	4.7	4.64	4.75
Solyc12g035475.1.1	1.66	1.74	1.71
Solyc04g051860.3.1	6.72	7.27	5.73
Solyc01g088530.2.1	3.73	3.71	3.34
Solyc07g056570.1.1	5.22	5.38	3.68
Solyc05g017900.3.1	2.79	2.58	1.94
Solyc02g068050.3.1	6.18	6.18	6.3
Solyc02g094060.3.1	3.7	3.73	3.31
Solyc08g008083.1.1	3.44	4.1	3.91
Solyc01g097155.1.1	1.74	0.86	0.98
Solyc07g063270.3.1	6.22	6.24	5.94
Solyc09g092605.1.1	0.81	1.3	0.61
Solyc05g013180.3.1	3.54	3.49	3.22
Solyc11g008980.1.1	4.97	5.12	5.63
Solyc12g096990.2.1	3.27	3.53	3.87
Solyc05g010340.3.1	3.97	4.21	2.89
Solyc03g058380.3.1	6.23	6.2	6.21
Solyc02g082230.3.1	5.02	5.17	5.04
Solyc01g080180.3.1	2.79	3.04	2.64
Solyc02g092780.2.1	5.79	5.83	5.29
Solyc03g032190.3.1	0.62	0.39	1.59
Solyc09g091600.3.1	5	5.41	4.92
Solyc06g050833.1.1	2.34	1.75	2.19
Solyc12g098980.2.1	4.9	4.94	5.08
Solyc11g065125.1.1	2.7	2.71	2.83
Solyc12g056410.2.1	4.75	4.81	5.26
Solyc12g005340.2.1	5.09	4.46	4.92
Solyc04g077870.3.1	5.57	5.62	5.73
Solyc03g065340.3.1	6.88	7.02	6.89
Solyc07g063950.3.1	7.16	6.88	8.14
Solyc10g084280.2.1	5.88	5.96	6.29
Solyc01g005700.3.1	3.94	4.18	3.94
Solyc01g104015.1.1	5.19	5.28	5.58
Solyc04g007210.3.1	6.06	6.04	6.16
Solyc12g005950.2.1	6.15	6	5.98
Solyc06g053180.3.1	5.69	6.04	5.42
Solyc01g104410.3.1	3.82	3.77	3.28
Solyc09g018670.3.1	3.21	3.28	2.88
Solyc07g014670.3.1	4.84	5.16	4.21
Solyc02g079730.3.1	3.81	3.61	4.17
Solyc04g011610.2.1	4.66	4.58	4.64
Solyc06g083933.1.1	2.26	2.06	2.2
Solyc10g074560.2.1	2.5	2.56	2.86
Solyc10g047140.2.1	5.81	5.82	5.76
Solyc01g056690.3.1	4.83	4.71	5.1
Solyc12g009930.2.1	8.73	9.03	8.11
Solyc01g006120.3.1	6.95	7.03	6.75
Solyc01g009990.3.1	7.61	7.38	8.7
Solyc03g095610.3.1	1.89	2.16	1.69
Solyc12g006690.2.1	1.66	1.77	1.87
Solyc04g040220.3.1	1.19	2.26	2.52
Solyc05g053780.3.1	5.24	5.44	5.37
Solyc05g056490.3.1	5.63	5.6	5.86
Solyc09g065160.3.1	5.28	5.17	5.23
Solyc08g078530.3.1	7.67	7.71	7.35
Solyc10g079210.2.1	0.16	0.43	-0.73
Solyc12g088760.1.1	5.12	5.2	4.87
Solyc03g025160.3.1	3.88	3.51	2.96
Solyc04g009170.2.1	3.05	3.09	3.36
Solyc08g082880.3.1	4.93	4.95	4.41
Solyc12g005770.2.1	4.86	4.9	4.61
Solyc12g094520.2.1	5.4	5.88	4.33
Solyc05g014765.1.1	1.64	1.53	1.43
Solyc03g113210.3.1	6.2	5.58	5.37
Solyc09g018550.1.1	0.31	-0.05	0.27
Solyc06g051020.2.1	5.06	5.38	3.77
Solyc02g089820.3.1	5.46	5.55	5.61
Solyc01g088005.1.1	3.06	2.94	2.89
Solyc09g010300.3.1	4.23	4.41	3.92
Solyc02g021430.1.1	4.22	4.26	4.39
Solyc05g047450.2.1	4.79	4.8	4.88
Solyc03g034020.3.1	5.14	4.92	4.7
Solyc06g007350.3.1	5.32	4.83	5.66
Solyc06g054140.3.1	1.04	0.2	0.16
Solyc12g036340.1.1	1.86	1.27	1.65
Solyc03g005990.3.1	2.82	2.95	3.5
Solyc01g006545.1.1	1.85	1.37	1.92
Solyc06g009783.1.1	1.32	1.44	2.2
Solyc06g071310.3.1	3.41	3.54	3.91
Solyc08g081495.1.1	3.73	3.88	4.13
Solyc03g120760.3.1	3.73	3.72	3.89
Solyc06g075400.3.1	4.92	4.91	5.07
Solyc04g071360.3.1	4.68	4.68	6.11
Solyc11g006590.2.1	5.81	5.6	5.84
Solyc06g062430.3.1	0.12	0.25	-0.54
Solyc07g063580.3.1	1.96	1.75	2.24
Solyc08g014120.3.1	3.78	3.85	4.85
Solyc09g072970.3.1	4.14	4.3	4.4
Solyc01g106820.3.1	5.95	5.32	3.29
Solyc03g118820.3.1	0.86	-0.5	-0.05
Solyc06g069130.3.1	-2.55	-0.04	0.89
Solyc03g117690.3.1	5	4.63	4.74
Solyc11g006340.2.1	5.41	5.4	5.04
Solyc06g007980.3.1	6.95	6.88	7.26
Solyc12g019295.1.1	-0.8	0.06	0.24
Solyc06g068520.3.1	3.75	4.12	4.34
Solyc06g082490.3.1	4.79	4.61	4.12
Solyc05g050220.3.1	3.34	3.53	-0.94
Solyc11g007200.2.1	7.74	7.62	7.98
Solyc03g005250.3.1	2.64	2.76	1.95
Solyc06g036130.3.1	2.52	2.5	2.63
Solyc01g005410.3.1	2.02	2.13	3.32
Solyc01g081040.3.1	1.82	1.2	1.64
Solyc01g100320.3.1	6.87	7.29	7.34
Solyc12g006130.2.1	2.29	1.67	-1.62
Solyc01g079140.2.1	1.35	0.91	0.48
Solyc09g092530.3.1	3.75	4.03	3.63
Solyc11g013083.1.1	0.5	1.13	0.79
Solyc01g099310.3.1	1.95	2.11	1.45
Solyc11g010100.2.1	3.5	3.45	3.81
Solyc11g008380.2.1	3.38	3.74	3.41
Solyc07g063620.3.1	2	2.37	2.57
Solyc06g009970.3.1	9.27	9.43	9.98
Solyc09g090690.3.1	0.87	0.39	0.93
Solyc01g099715.1.1	4.07	4.33	4.79
Solyc09g007120.3.1	1.34	2.1	1.15
Solyc08g006990.2.1	4.83	4.52	3.78
Solyc03g118355.1.1	2.16	2.68	2.47
Solyc04g081290.3.1	4.99	5.11	4.5
Solyc02g065555.1.1	3.94	4.16	2.14
Solyc10g008520.3.1	7.01	6.96	6.6
Solyc07g066430.3.1	5.55	5.49	6.86
Solyc05g053930.3.1	4.67	4.54	4.69
Solyc09g008850.3.1	3.38	3.49	3.24
Solyc10g006350.3.1	3.84	4.17	4.27
Solyc03g093120.3.1	2.56	1.38	2.98
Solyc01g067890.3.1	7.59	7.6	7.62
Solyc06g062950.1.1	8.04	8.19	7.05
Solyc04g078870.3.1	4.94	5.04	5.06
Solyc11g066040.2.1	4.63	4.59	4.47
Solyc02g070440.3.1	6.81	6.8	6.33
Solyc08g041890.3.1	6.45	6.48	6.67
Solyc09g074660.3.1	6.45	6.42	5.84
Solyc03g059500.3.1	1.64	1.16	1.65
Solyc09g074880.3.1	5.69	5.39	6.4
Solyc09g014325.1.1	2.46	2.48	2.47
Solyc09g091190.3.1	3.65	3.75	3.41
Solyc10g078510.2.1	3.87	3.44	3.9
Solyc06g084350.3.1	3.87	3.84	3.87
Solyc04g009620.3.1	4.04	4.22	3.56
Solyc00g007220.3.1	0.55	1.32	1.03
Solyc09g059030.3.1	5.38	5.51	5.06
Solyc04g063390.2.1	1.76	1.24	2.55
Solyc10g081770.2.1	2.29	2.59	2.75
Solyc03g082800.2.1	3.6	3.49	-0.21
Solyc01g091190.3.1	7.22	7.67	7.25
Solyc12g005840.2.1	0.91	1.37	0.79
Solyc07g041010.3.1	4.52	4.53	3.9
Solyc06g065730.3.1	6.24	6.34	6.06
Solyc06g072620.3.1	2.89	2.35	3.47
Solyc01g111710.3.1	6.58	6.61	6.53
Solyc06g074220.3.1	5.27	5.38	4.75
Solyc06g059840.3.1	1.94	1.34	1.02
Solyc05g053440.3.1	4.98	5.31	6.09
Solyc05g006830.3.1	3.61	3.16	2.92
Solyc04g076300.3.1	4.83	4.78	4.82
Solyc03g097400.1.1	0.92	0.86	1.1
Solyc11g071450.2.1	2.52	2.74	1.8
Solyc07g065480.3.1	5.05	5.4	5.19
Solyc05g026490.3.1	5.89	5.22	5.84
Solyc04g009990.3.1	5.63	5.62	5.41
Solyc03g025190.3.1	5.13	5.47	5.51
Solyc04g076710.3.1	1.36	0.49	0.29
Solyc01g090260.3.1	4.65	4.86	4.79
Solyc02g069610.3.1	4.56	4.68	4.66
Solyc11g044470.2.1	4.29	4.24	4.79
Solyc08g067920.3.1	5.67	5.56	5.22
Solyc02g077560.3.1	5.95	6.09	6.03
Solyc11g008760.2.1	2.05	2.07	2.22
Solyc09g010220.3.1	1.48	1.41	1.75
Solyc02g085390.3.1	0.87	1.24	2.14
Solyc05g006550.3.1	2.94	2.75	3.39
Solyc01g091750.3.1	4.54	4.38	4.26
Solyc04g076810.3.1	5.67	5.84	5.18
Solyc10g083960.2.1	4.54	4.11	4.44
Solyc06g074370.2.1	1.74	1.85	2.62
Solyc03g113280.3.1	7.06	6.98	7.79
Solyc01g100490.3.1	7.84	7.59	8.37
Solyc06g060880.3.1	4.43	4.04	5.01
Solyc08g080920.3.1	3.92	4.15	3.67
Solyc09g010460.3.1	7.3	7.35	7.57
Solyc08g080390.3.1	2.19	2.29	2
Solyc08g065420.3.1	2.89	2.46	3.6
Solyc11g006760.2.1	3.71	3.74	3.75
Solyc07g008700.3.1	4.03	4.18	3.86
Solyc01g106040.3.1	4.04	4.11	4.11
Solyc10g055390.2.1	6.97	6.89	6.85
Solyc07g064300.3.1	4.96	4.92	5.01
Solyc05g055760.3.1	4.56	5.07	4.46
Solyc04g078600.3.1	3.91	4.1	3.99
Solyc04g080050.3.1	4.76	4.59	4.86
Solyc03g112010.3.1	3.67	3.24	4.71
Solyc06g054270.3.1	3.15	3.03	3.89
Solyc02g077320.3.1	3.13	3.41	3.25
Solyc09g009535.1.1	3.12	2.98	4.49
Solyc01g098710.3.1	5.02	4.68	4.52
Solyc02g094320.3.1	5.72	5.8	5.76
Solyc06g071230.3.1	6.57	6.61	5.78
Solyc12g038370.2.1	2.29	2.28	2.44
Solyc02g083750.1.1	4.45	4.57	4.17
Solyc06g060120.3.1	5.8	5.71	5.4
Solyc10g054860.2.1	3.86	4.04	3.89
Solyc04g054480.3.1	7.97	8.06	8.07
Solyc02g030130.3.1	0.62	0.39	0.51
Solyc03g031600.3.1	4.77	5.1	4.89
Solyc06g075810.3.1	5.57	5.64	5.97
Solyc02g071800.3.1	5.13	5.23	4.48
Solyc09g092130.3.1	7.44	6.93	7.94
Solyc06g073640.3.1	2.35	2.1	1.96
Solyc03g025670.3.1	5.63	6.14	5.18
Solyc02g093990.3.1	1.42	1.71	1.97
Solyc04g080600.3.1	6.21	6.22	5.8
Solyc04g005430.3.1	4.24	4.28	4.09
Solyc08g048510.1.1	1.2	0.7	0.19
Solyc02g055565.1.1	2.01	2.19	1.77
Solyc09g075580.1.1	3.48	3.17	3.12
Solyc02g087190.1.1	3.81	3.86	5.47
Solyc03g013250.3.1	3.43	3.17	3.24
Solyc01g110460.3.1	4.39	4.13	3.78
Solyc02g067080.3.1	6.37	6.62	6.5
Solyc01g098030.3.1	5.36	5.29	5.59
Solyc01g079260.3.1	3.68	3.2	3.91
Solyc02g070035.1.1	3.85	4.1	3.68
Solyc10g084930.2.1	4.62	4.65	4.06
Solyc01g079610.3.1	5.84	6.11	6.31
Solyc10g084060.2.1	1.25	0.37	-0.2
Solyc06g064940.3.1	5.54	5.65	6.35
Solyc07g040720.3.1	5.55	5.72	5.21
Solyc08g083255.1.1	5.69	5.48	5.49
Solyc11g071220.2.1	3.45	3.38	3.33
Solyc01g108660.3.1	6.52	6.83	6.35
Solyc04g050960.3.1	5.26	5.35	4.64
Solyc09g011760.3.1	4.76	4.93	4.97
Solyc12g094720.2.1	5.64	5.29	6.54
Solyc01g060140.3.1	7.13	7.25	6.49
Solyc03g006670.3.1	1.88	2.24	1.16
Solyc08g081210.3.1	5.07	5.13	4.51
Solyc01g095100.3.1	1.32	1.61	2.44
Solyc04g025450.2.1	-0.67	0.57	0.14
Solyc12g006180.2.1	5.28	5.35	5.53
Solyc11g010310.2.1	5.22	5.24	4.43
Solyc11g006550.2.1	5.98	6	5.84
Solyc07g053560.3.1	2.19	2.38	1.83
Solyc01g095370.3.1	3.62	3.52	3.52
Solyc01g008960.3.1	9.35	9.42	8.41
Solyc01g108070.3.1	4.79	4.59	5.17
Solyc06g062370.3.1	6.63	6.51	2.61
Solyc05g055350.3.1	5.3	5.23	5.8
Solyc10g006155.1.1	1.35	1.7	1.31
Solyc03g112220.1.1	5.27	5.44	5.11
Solyc06g036305.1.1	4.42	4.13	3.89
Solyc02g077120.3.1	0.67	-0.03	0.04
Solyc02g067600.1.1	-1.96	-2.18	0.94
Solyc04g007320.2.1	3.81	3.4	3.63
Solyc07g014650.3.1	5.24	5.21	4.93
Solyc08g069065.1.1	3.85	3.86	4.24
Solyc04g072610.3.1	0.56	-0.38	0.31
Solyc01g017740.1.1	1.26	0.75	1.1
Solyc05g042122.1.1	0.27	0.72	-0.7
Solyc05g054410.3.1	7.47	7.32	6.89
Solyc08g061560.3.1	5.41	5.15	5.95
Solyc06g054440.3.1	3.67	3.57	3.45
Solyc10g083970.1.1	6.76	6.85	7.35
Solyc01g008260.3.1	2.8	2.9	2.64
Solyc06g008040.3.1	5.78	5.67	5.68
Solyc09g056360.3.1	4.49	4.22	4.43
Solyc12g038520.2.1	2.07	2.54	0.85
Solyc07g043600.3.1	5.63	5.41	5.87
Solyc12g057060.2.1	3.51	4.48	5.23
Solyc05g056480.3.1	4.83	4.94	3.55
Solyc01g091460.3.1	6.37	6.39	6.65
Solyc09g010380.3.1	6.46	6.03	5.9
Solyc10g006900.3.1	7.03	7.2	7.35
Solyc03g115240.3.1	4.54	4.7	4.43
Solyc08g014425.1.1	2.11	2.1	2.1
Solyc10g081360.2.1	2.54	2.7	2.66
Solyc06g073880.3.1	5.35	5.54	4.82
Solyc12g095920.2.1	3.73	3.91	4.08
Solyc10g008515.1.1	1.52	1.18	1.87
Solyc06g084470.3.1	5.16	5.17	5.71
Solyc08g080580.3.1	1.73	1.81	2.03
Solyc11g071830.2.1	2.19	1.98	0.55
Solyc08g065850.1.1	4.72	4.39	5.65
Solyc02g086225.1.1	1.77	1.6	1.57
Solyc01g100160.3.1	4.66	4.69	4.55
Solyc08g036600.2.1	3.34	3.13	3.74
Solyc04g078820.3.1	5.69	5.75	5.08
Solyc10g051380.2.1	6.74	6.72	6.2
Solyc08g063130.3.1	2.68	2.97	3.02
Solyc06g062770.3.1	3.16	2.92	2.71
Solyc12g099830.2.1	5.83	6.01	5.52
Solyc06g009050.3.1	6.35	6.33	5.94
Solyc03g095310.3.1	3.55	3.3	2.52
Solyc11g071420.2.1	2.77	2.29	1.8
Solyc07g020860.3.1	7.73	7.76	7.74
Solyc09g009370.3.1	6.13	6.11	5.89
Solyc03g121660.3.1	6.11	6.04	5.77
Solyc05g008090.3.1	3.97	4.1	4.58
Solyc02g070300.3.1	3.02	2.84	3.05
Solyc02g086680.3.1	5.49	5.33	5.7
Solyc06g008920.3.1	4.35	4.88	4.5
Solyc08g074830.3.1	3.52	3.64	3.19
Solyc07g063770.3.1	5.52	5.62	5
Solyc01g088700.3.1	7.9	8.01	7.84
Solyc06g068440.3.1	5.76	6.27	5.12
Solyc04g014610.3.1	0.69	0.11	0.88
Solyc12g005410.2.1	5.68	5.83	6.05
Solyc08g081890.3.1	5.05	4.58	5.32
Solyc01g102670.3.1	3.31	3.47	3.25
Solyc08g077500.3.1	6.07	5.93	5.96
Solyc03g079920.3.1	4.14	4.08	3.83
Solyc01g007860.3.1	6.58	6.7	6.34
Solyc12g019470.2.1	3.8	3.56	3.59
Solyc01g006530.2.1	4.47	4.39	4.69
Solyc02g088390.3.1	3.24	3.04	6.01
Solyc07g008440.3.1	2.8	2.28	2.41
Solyc04g017620.3.1	2.93	3.23	2.46
Solyc10g006690.3.1	1.48	1.46	1.9
Solyc07g043570.3.1	7.87	7.58	7.42
Solyc09g061340.1.1	1.83	1.79	2.19
Solyc07g045190.2.1	5.38	5.09	4.66
Solyc06g075980.3.1	3.39	3.52	3.2
Solyc05g013190.3.1	2.93	2.53	3.63
Solyc07g053010.2.1	3.74	4.23	3.09
Solyc10g074820.1.1	3.33	3.33	4.72
Solyc04g071420.3.1	4.97	5.18	4.93
Solyc05g015330.1.1	-0.59	-0.09	0.91
Solyc04g009190.3.1	1.94	2.1	2.25
Solyc04g005510.3.1	4.48	4.62	4.98
Solyc08g078780.2.1	4.3	4.62	3.91
Solyc08g082250.3.1	6.92	6.85	7.1
Solyc07g049720.3.1	7.24	7.09	7.23
Solyc09g011270.3.1	1.26	1.03	0.73
Solyc02g085690.3.1	-0.03	0.66	0.64
Solyc01g100190.3.1	4.62	4.38	4.36
Solyc04g017680.3.1	4.03	4.31	4.27
Solyc07g008820.3.1	1.24	1.43	2.09
Solyc08g065470.3.1	2.53	2.81	2.41
Solyc02g078120.2.1	6.21	6.47	6.64
Solyc05g015210.3.1	4.45	4.39	4.32
Solyc03g025940.2.1	2.22	2.51	2.2
Solyc02g084500.2.1	5.01	5.01	4.56
Solyc04g078390.2.1	5.8	5.76	6.1
Solyc02g081810.3.1	4.67	5.05	5.39
Solyc03g116030.3.1	4.5	4.58	4.43
Solyc04g081350.3.1	0.46	0.52	1.71
Solyc02g068110.3.1	3.04	2.98	2.84
Solyc02g085935.1.1	2.27	2.55	2.6
Solyc09g010470.3.1	5.43	5.22	5.5
Solyc08g074897.1.1	3.23	2.51	2.92
Solyc03g114600.3.1	1.97	1.84	2.12
Solyc09g007200.3.1	6.35	6.17	6.52
Solyc03g082500.3.1	5.11	5.11	5.43
Solyc03g112810.3.1	4.79	4.89	4.97
Solyc03g025730.3.1	3.84	3.95	3.93
Solyc03g033580.3.1	4.93	4.82	4.52
Solyc02g065685.1.1	3.05	3	2.68
Solyc09g074850.3.1	1.04	1.71	0.83
Solyc11g069500.2.1	4.57	4.55	4.46
Solyc06g083520.3.1	2.92	2.99	2.8
Solyc03g043620.1.1	0.87	1.1	0.71
Solyc01g111910.3.1	5.02	4.98	4.42
Solyc02g076945.1.1	4.19	3.74	4.52
Solyc07g008250.3.1	6.89	6.46	6.8
Solyc01g098630.3.1	2.65	2.62	4.1
Solyc02g079830.1.1	2.43	2.44	2.3
Solyc02g091525.1.1	4.64	4.61	4.78
Solyc09g082990.3.1	9.18	8.86	9.96
Solyc04g053130.3.1	8.59	8.66	7.13
Solyc08g005930.1.1	2.4	2.33	3.7
Solyc03g046570.3.1	4.21	4.18	3.69
Solyc03g117020.3.1	5.95	6.27	6.21
Solyc01g107560.3.1	4.57	4.71	4.49
Solyc07g052940.3.1	6.69	6.65	6.41
Solyc01g009470.2.1	5.99	5.99	6.04
Solyc02g092510.3.1	1.66	1.27	1.65
Solyc02g081140.3.1	5.42	5.53	5.4
Solyc09g092030.3.1	3.67	3.74	3.65
Solyc04g051700.3.1	3.85	3.67	3.81
Solyc08g067940.3.1	0.68	0.62	0.27
Solyc04g077180.2.1	-0	0.52	0.63
Solyc03g115470.3.1	4.12	3.97	4.29
Solyc10g007360.3.1	1.08	0.52	0.91
Solyc01g102800.3.1	5.12	5.3	5.34
Solyc02g093520.3.1	5.13	5.04	5.7
Solyc05g051590.3.1	4.47	4.63	4.13
Solyc03g019760.3.1	5.87	5.85	5.31
Solyc01g068390.3.1	5.57	5.65	5.52
Solyc12g088170.2.1	4.92	5.31	4.69
Solyc07g008850.3.1	2.06	1.94	2.04
Solyc01g095110.3.1	1.08	1.39	1.53
Solyc03g093490.3.1	2.05	2.37	2.15
Solyc08g007080.3.1	5.89	5.85	6.54
Solyc01g094150.3.1	4.58	4.6	4.25
Solyc02g088790.3.1	3.21	3.99	3.68
Solyc12g038400.2.1	6.58	6.56	6.17
Solyc01g080350.3.1	3.51	3.29	3.42
Solyc07g049410.3.1	2.86	2.92	3.07
Solyc02g072305.1.1	3.34	3.88	4
Solyc04g049140.3.1	4.72	4.69	4.67
Solyc11g068870.2.1	4.31	4.51	4.13
Solyc12g010050.2.1	2.44	2.74	3.13
Solyc10g077130.1.1	4.89	4.97	4.52
Solyc10g006790.3.1	4.04	4.12	4.34
Solyc05g008340.3.1	2.14	2.74	2.73
Solyc02g070780.3.1	4.01	4.66	5.5
Solyc08g005590.3.1	2.78	3.09	2.84
Solyc09g009800.3.1	5.03	4.97	4.77
Solyc01g006400.3.1	9.89	11.56	7.68
Solyc10g084220.2.1	4.97	4.66	4.83
Solyc02g077890.3.1	2.66	2.67	2.34
Solyc01g097860.3.1	7.48	7.25	7.66
Solyc04g005300.3.1	2.98	2.81	2.49
Solyc01g099360.3.1	5.43	5.46	5.19
Solyc08g077900.3.1	2.76	3.9	-1.42
Solyc08g066290.3.1	1.21	1.29	0.89
Solyc03g114720.3.1	4.23	4.1	4.46
Solyc09g010360.3.1	4.64	5.04	4.99
Solyc02g089685.1.1	0.41	0.29	0.84
Solyc11g071770.1.1	4.41	4.48	3.99
Solyc01g006690.3.1	5.01	5.05	4.67
Solyc01g112200.3.1	1.11	0.72	0.75
Solyc10g080550.2.1	3.2	3.71	2.7
Solyc04g082360.2.1	3.79	3.95	3.75
Solyc12g049390.2.1	5.08	5.12	5.19
Solyc09g089610.3.1	2.08	1.26	0.71
Solyc03g061590.3.1	1.28	1.52	1.34
Solyc06g059900.3.1	3.2	3.64	3.06
Solyc02g091733.1.1	-0.59	0.52	0.38
Solyc06g069460.2.1	1.7	1.78	0.98
Solyc10g005320.3.1	2.28	3.42	-1.78
Solyc08g077310.3.1	6.58	6.35	6.34
Solyc10g084370.2.1	4.47	4.73	4.57
Solyc06g063040.1.1	0.59	1.48	0.38
Solyc08g075990.3.1	5.35	4.92	6
Solyc12g042570.2.1	1.89	1.76	1.57
Solyc03g078490.3.1	4.19	4.17	4.42
Solyc08g059800.3.1	3.28	3.49	4.1
Solyc07g049500.3.1	3.83	3.71	3.24
Solyc11g008220.2.1	1.55	1.68	1.03
Solyc10g008390.3.1	2.89	3.22	2.68
Solyc02g093390.3.1	3.64	3.65	3.29
Solyc09g055260.3.1	6.33	6.3	5.97
Solyc06g084030.3.1	2.88	2.47	2.81
Solyc02g081690.1.1	3.25	3.52	2.71
Solyc06g066810.3.1	4.64	4.59	4.74
Solyc10g076690.2.1	3.65	3.66	3.45
Solyc12g009000.1.1	1.11	0.02	1.7
Solyc01g109110.3.1	4.74	4.65	4.63
Solyc05g050990.1.1	3.11	3.1	3.54
Solyc12g014350.2.1	4.44	4.65	5.32
Solyc08g065840.3.1	4.7	4.77	2.59
Solyc06g060380.3.1	5.2	5.16	4.66
Solyc06g073245.1.1	1.3	0.2	2.17
Solyc03g120970.3.1	1.56	1.21	2.12
Solyc08g044400.2.1	6.17	6.33	6.42
Solyc08g076685.1.1	2.12	1.24	1.55
Solyc12g035470.2.1	0.8	0.14	1.29
Solyc02g086210.3.1	4.03	4.11	4.05
Solyc05g053610.3.1	5.8	5.72	6.1
Solyc04g008550.3.1	4.86	4.99	4.97
Solyc09g091020.3.1	6.53	6.49	6.09
Solyc05g012270.3.1	4.74	4.82	5.28
Solyc06g069635.1.1	4.05	3.8	3.67
Solyc08g080650.2.1	9.11	9.82	10.28
Solyc02g089940.3.1	6.46	6.36	5.98
Solyc12g005610.2.1	1.2	0.83	0.83
Solyc02g064590.2.1	4.5	4.33	4.16
Solyc11g069370.2.1	5.4	5.42	5.34
Solyc05g046280.2.1	1.43	0.64	0.37
Solyc01g110680.3.1	1.67	0.6	1.18
Solyc10g081560.2.1	3.04	3.25	2.79
Solyc01g098590.3.1	4.87	4.45	3.56
Solyc03g118920.3.1	6.69	6.52	6.9
Solyc11g010270.2.1	8.02	8.15	8.12
Solyc06g082830.3.1	7.5	7.45	7.27
Solyc10g081085.1.1	5.97	5.55	6.84
Solyc03g033750.1.1	1.47	1.37	0.81
Solyc07g065270.1.1	5.28	5.57	5.22
Solyc01g090730.3.1	3.58	2.95	1.67
Solyc11g022380.2.1	5.22	5.31	4.87
Solyc11g012180.2.1	3.29	2.69	3.63
Solyc04g080350.3.1	2.63	2.75	2.73
Solyc01g068450.3.1	4.08	4.09	4.02
Solyc02g092050.3.1	-0.27	0.48	0.12
Solyc08g006250.1.1	4.91	4.62	5.21
Solyc04g082290.3.1	3.27	3.09	3.46
Solyc04g015520.3.1	4.05	4.6	1.77
Solyc04g079740.3.1	2.72	2.8	3.09
Solyc02g078520.3.1	6.08	5.9	5.73
Solyc03g007590.3.1	5.65	5.5	5.83
Solyc03g044430.3.1	4.04	3.99	3.34
Solyc11g069270.2.1	8.66	8.68	8.32
Solyc12g014393.1.1	0.77	0.74	1.81
Solyc02g014360.3.1	1.78	2.03	2.49
Solyc01g105660.3.1	6.2	6.72	3.94
Solyc06g009890.2.1	1.39	1.74	-0.47
Solyc01g096350.3.1	4.69	4.55	4.43
Solyc04g076250.3.1	5.06	5.13	4.84
Solyc08g082990.3.1	5.54	5.95	5.7
Solyc02g067230.3.1	1.64	1.99	2.55
Solyc06g066090.3.1	3.73	4.01	3.85
Solyc10g074730.2.1	1.58	1.7	2.59
Solyc02g092220.1.1	1.02	1.82	-0.05
Solyc04g076400.3.1	2.42	1.42	2.62
Solyc07g008490.3.1	4.18	4.21	4.13
Solyc06g053190.3.1	4.51	4.74	4.78
Solyc04g008650.3.1	3.09	2.58	3.18
Solyc10g006870.1.1	-3.51	-3.51	3.78
Solyc10g011820.3.1	4.64	4.6	5.98
Solyc09g074280.1.1	2.87	2.67	3.07
Solyc09g091550.3.1	4.04	4.76	2.37
Solyc01g111510.3.1	8.63	8.48	8.79
Solyc03g005670.3.1	0.17	0.48	-0.23
Solyc04g009370.3.1	5.89	5.7	6.48
Solyc04g009360.3.1	3.07	3.53	2.86
Solyc12g017575.1.1	0.18	0.2	-0.03
Solyc12g005110.2.1	2.28	2.27	2.6
Solyc06g062460.3.1	4.12	2.99	2.42
Solyc01g102520.3.1	1.39	1.62	2.11
Solyc06g075660.3.1	3.15	3.13	3.43
Solyc01g067250.3.1	1.42	0.99	0.91
Solyc01g096320.3.1	5.76	6.03	-3.31
Solyc02g090260.2.1	4.82	4.3	4.56
Solyc09g092380.3.1	8.17	8.21	8.94
Solyc10g061950.2.1	2.15	2.46	2.18
Solyc00g007130.3.1	0.33	1.29	0.3
Solyc02g068660.2.1	0.87	1.62	1.26
